about1,about2,about_family,age2,birth1,birth2,birth3,birth4,body1,body2,brothers,caste1,caste2,city2,college,complexion1,complexion2,created_for,degree,details,drinking1,drinking2,eating1,eating2,education2,employed1,employed2,family_type1,family_type2,father,fields,gotra,have_children,height1,height2,horoscope,income1,income2,last_login,living,manglik1,manglik2,marital_status1,marital_status2,mother,mother1,mother2,nakshatra,occupation,profileID,raasi,religion1,religion2,sisters,smoking1,smoking2,special1,special2,status1,status2,subcaste,url,values1,values2,weight1,weight2
religious faithfull &amp; understanding she should smart 2 handle sitution at any circumstances frm both the side outside as well as in home also well manered,,,,23 May 1978,,India,,,,,Others,,,,,,Self,12th,"35 yrs, 5ft 4in,<br />
					
					
													
						Others,
					
					
													
						Muslim, 
						
					
																							
					
					
					
				
					
							12th, 				
					
						  	
					
					Admin/Secretarial, <br />
					 
					
					Thane,
					 India",,,,,,,,,,,,,No,5ft 4in,,,INR Under 50 thousand,,"
						20 Oct 2011",,,,Divorced,,,,,,Admin/Secretarial,tham1370168,,Muslim,,,,,,,,,Muslim - Dawoodi Bohra,,,,,
"Hi,

I am working as Busniness Analyst since 3 years in Florida,U.S.A with work permit. Parents and Family is in India,Hyderbabad. I have a younger brother and a Sister both are working. Dad is a Doctor and Mom is Principal at Nursing school.

will let you know more details when in contact.

Thanks,
Govardhan",,,,19 Aug 1978,,India,,,,,Mala,,,,,,Son,MBA/PGDM,"35 yrs, 5ft 8in,<br />
					
					
													
						Mala,
					
					
													
						Hindu, 
						
					
						
						Telugu ,<br />
																							
					
					
					
				
					
							MBA/PGDM, 				
					
						  	
					
					Health Care, <br />
					 
					
					Hyderabad,
					 India",,,,,,Private Sector,,Nuclear,,,,,No,5ft 8in,,,US$ 3 lakhs to 4 lakhs,,"
						07 Dec 2011",,Do Not Know,,Never Married,,,Telugu,,,Health Care,hydm967040,,Hindu,,,,,,,Upper Middle Class,,,,Moderate,,,
"I'm a fun loving, broadminded guy who loves to travel and visit new places..
I am looking for an educated, caring, religious and broadminded person who can understand me and will support me in my good and bad times. For me, family and family relations are most important thing.",,,,25 May 1978,,India,,,,,Sunni,,,,,,Self,BE B.Tech (Engineering),"35 yrs, 5ft 5in,<br />
					
					
													
						Sunni,
					
					
													
						Muslim, 
						
					
																							
					
					
					
				
					
							BE B.Tech (Engineering), 				
					
						  	
					
					IT, <br />
					 
					
					Ghaziabad,
					 India",,,,,,,,,,,,,No,5ft 5in,,,Unspecified Don't wish to specify,,"
						17 Sep 2011",,,,Divorced,,,,,,IT,gham1383014,,Muslim,,,,,,,,,,,,,,
Professionally Well Settled Software Engineer in Gurgaon-Delhi Zone. Having good moral values. Looking for a good match mentally and pysically. Earning a good salary.,"She should be loving, caring, educated.
motivational and down to earth. Doesn't matter about her professional career settlement. Should be able to manage home.",,,20 Sep 1978,05:45:00,India,Giridih,Slim,,,Kayastha,,,,Wheatish ,,Self,MCA/PGDCA,"35 yrs, 5ft 6in,<br />
					
					
													
						Kayastha,
					
					
													
						Hindu, 
						
					
						
						Hindi ,<br />
																							
					
					
					
				
					
							MCA/PGDCA, 				
					
						  	
					
					IT, <br />
					 
					
					Giridih,
					 India",No,,Non Vegetarian,,,Private Sector,,Joint family only mother,,,,,No,5ft 6in,,Yes,INR 3 lakhs to 4 lakhs,,"
						21 Dec 2011",,No,,Never Married,Never Married,,Hindi,Hindi,,IT,girm1348622,Capricorn,Hindu,Hindu,,Moderate,,None,,Middle Class,,,,Moderate,,54 Kgs,
"Hi, I am a fun loving person, loves to live life upto its fullest. Dancing and Singing are 
passion of my life. I love to spend time with friends and family members. I am looking for 
a person who is down to earth, fun loving, understanding, who have respect for my feelings",,,,02 Jun 1978,11:15:00,India,Ahmedabad,,,,Hindu-Others,,,,,,Self,12th,"35 yrs, 5ft 5in,<br />
					
					
													
						Hindu-Others,
					
					
													
						Hindu, 
						
					
						
						Gujarati ,<br />
																							
					
					
					
				
					
							12th, 				
					
						  	
					
					Business Owner / Entrepreneur, <br />
					 
					
					Ahmedabad,
					 India",,,,,,,,,,,,,No,5ft 5in,,,INR 3 lakhs to 4 lakhs,,"
						01 Oct 2011",,Do Not Know,,Divorced,,,Gujarati,,,Business Owner / Entrepreneur,ahem1375952,,Hindu,,,,,,,,,,,,,,
"I am very soft spoken, GOD feraring, fun loving, adjustable, interested in our culture, respect elders, attached to my parents, interested in tamil/hindi/english movies and music.","Good looking, interested in our culture, God fearing, ready adjust any situation, interested to work and willing to settle in u.S.   Interest in our music plus point",,25 to 28,18 Jan 1978,03:45:00,United States of America,Rest of Tamil Nadu,Average,Average,,Brahmin - Iyer,Brahmin - Iyer,,,Fair ,Doesn't Matter,Son,Masters,"35 yrs, 5ft 6in,<br />
					
					
													
						Brahmin - Iyer,
					
					
													
						Hindu, 
						
					
						
						Tamil ,<br />
																							
					
					
					
				
					
							Masters, 				
					
						  	
					
					IT, <br />
					 
					
					Maryland,
					 United States of America",No,No,Vegetarian With Eggs,Vegetarian With Eggs,Other Post Graduation,Private Sector,,Joint family both parents,Doesn't Matter,,,,No,5ft 6in,5ft 2in to 5ft 6in,Yes,US$ 50 thousand to  1 lakh,,"
						28 Dec 2011",,No,No,Never Married,Never Married,,Tamil,Tamil,,IT,marm933761,Aries,Hindu,Hindu,,No,No,None,None,Upper Middle Class,Upper Middle Class,,,Moderate,Moderate,50 to 60 [Kgs],
Marriage is teamwork and over the period of time it has changed its definition from a simple patriarchal institution to a relationship based on equal partnership. I am Looking for an understanding and well settled girl. She should be as welcoming to my family as I would be for her. I am not a very loud person.Looking forward to meet my soul mate and start a fresh journey of life. I truly believe that marriages are made in heaven and fixed from up above. Life is truly increadible and I truly believe that a special someone would add a glint of sparkle to it.,,,25 to 28,07 Dec 1977,07:50:00,India,Bhopal,Average,Slim,,Khatri,Punjabi,,,Very Fair ,Fair,Son,MBA/PGDM,"35 yrs, 5ft 8in,<br />
					
					
													
						Khatri,
					
					
													
						Hindu, 
						
					
						
						Punjabi ,<br />
																							
					
					
					
				
					
							MBA/PGDM, 				
					
						  	
					
					Banking, Insurance &amp; Financial Services, <br />
					 
					
					India",No,No,Non Vegetarian,Non Vegetarian,Doesn't Matter,Private Sector,,Nuclear,Joint family both parents,,,,No,5ft 8in,5ft 1in to 5ft 7in,Yes,INR 7 lakhs to 10 lakhs,,"
						19 Sep 2012",,Yes,Yes,Never Married,Never Married,,Punjabi,English,,"Banking, Insurance &amp; Financial Services",delm759937,Sagitiarius,Hindu,Hindu,,No,No,None,None,Upper Middle Class,Upper Middle Class,,,Traditional,Moderate,60 Kgs,50 to 60 [Kgs]
"My brother is the only son and lives in Kolkata with my parents. He is an extremely family oriented person. He is of jovial and friendly nature. He has been pampered by parents and both sisters who are married and adore him. He loves to help people and stands up for family and friends always.

He runs his own business and is looking for a girl who will be his life partner and manages home front efficiently.","We are looking for a simple girl, who will manage the family as my parents are aged. It doesn matter if she has not done higher education. We just want a family oriented girl, mild mannered, respect elders, willing to stay with in-laws. and most important is not afraid of dogs as we have pets and they are family members.
",,18 to 33,28 Feb 1978,05:17:00,India,Kolkata,Doesn't Matter,,,Agarwal,,,,Doesn't Matter,,Brother,10th,"35 yrs, 6ft 1in,<br />
					
					
													
						Agarwal,
					
					
													
						Hindu, 
						
					
																							
					
					
					
				
					
							10th, 				
					
						  	
					
					Business Owner / Entrepreneur, <br />
					 
					
					Kolkata,
					 India",No,,Vegetarian,,12th,,,Doesn't Matter,,,,,No,6ft 1in,5ft 2in to 5ft 9in,,INR Respectable Amount,,"
						06 Sep 2011",,Do Not Know,Do Not Know,Never Married,Never Married,,Hindi,,,Business Owner / Entrepreneur,kolm1384238,,Hindu,Hindu,,No,,,None,Middle Class,,,,,Traditional,,
"hello everyone , according to people , i m loving person. although
love is not a world only for husband-wife's relation its for all
human who comes in front of us during our all life but i think best
life partner have not only love if one's describe themselves by 
him/her partner's present it can be best couple. well, I am ashif
working in financial department , national level chess player. 
searching loving &amp; mature partner.   believe in all religion. making 
friend ,film , sports , video games , singing ... etc my hobby.",I am looking for loving and mature partner who can understand feelings in proper way. Generally it is difficult for all to change or realize different place or language but through nice company it can be possible easily. ,,21 to 37,31 Jul 1978,,India,,Doesn't Matter,,,,,,,Doesn't Matter,,Self,B.Sc (Science),"35 yrs, 5ft 5in,<br />
					
					
					
					
													
						Others, 
						
					
						
						Gujarati ,<br />
																							
					
					
					
				
					
							B.Sc (Science), 				
					
						  	
					
					Banking, Insurance &amp; Financial Services, <br />
					 
					
					Junagadh,
					 India",No,Doesn't Matter,Vegetarian,Doesn't Matter,Doesn't Matter,Private Sector,,Joint family father mother and brothers sisters,Doesn't Matter,,,,No,5ft 5in,Doesn't Matter to 5ft 7in,,INR 40 lakhs to 50 lakhs,,"
						12 Sep 2011",,Do Not Know,,Never Married,Doesn't Matter,,Gujarati,,,"Banking, Insurance &amp; Financial Services",junm1381027,,Others,,,No,Doesn't Matter,,None,Upper Middle Class,Doesn't Matter,,,Moderate,Doesn't Matter,more than 41 Kgs,
"Father- Mr. R.S Yadav, Principal Govt Inter College.
Mother- Mrs. Reeta Yadav is vice principal in BARABANKI U.P..
Sister- Mis. Richa Yadav B.Sc., MCA  Software Engineer .
 My son Ratnesh Yadav is Software Engineer in MNC. Salary 13,68 L.P.A.He is Fair, Handsome, Smart, sportsman 7 Talented Boy. 
We are Yaduvanshi (GWAL)","A Well Cultured Beautiful  slim,girl, Height about 5,4, age 25 yrs. Qualificatin- B.Tech (C.S or I.T) MCA, MBA . Perfebly UP Based Family Background . ",,24 to 28,16 Mar 1978,,India,Kanpur,Slim,Doesn't Matter,,Yadav,Yadav,,,Fair ,Fair,Son,MCA/PGDCA,"35 yrs, 5ft 7in,<br />
					
					
													
						Yadav,
					
					
													
						Hindu, 
						
					
						
						Hindi ,<br />
																							
					
					
					
				
					
							MCA/PGDCA, 				
					
						  	
					
					IT, <br />
					 
					
					Barabanki,
					 India",No,No,Vegetarian,,"BE B.Tech (Engineering),MBA/PGDM,MCA/PGDCA",MNC,,Joint family both parents,Doesn't Matter,,,,No,5ft 7in,5ft 2in to 5ft 4in,Yes,INR 10 lakhs  to 15 lakhs,,"
						17 Jan 2012",,No,No,Never Married,Never Married,,Hindi,Hindi,,IT,brbm902669,,Hindu,Hindu,,No,No,None,None,Middle Class,Doesn't Matter,,,Moderate,Doesn't Matter,60 Kgs,
"I am a fun loving person, really enjoy listening to music, playing video games, going on long drives and good food, my friend says I am a cool guy enjoys the friendship of 
all and wants everybody around me to be happy. 
I was born &amp; brought up in Chandigarh and done my Engineering Degree from Thapar College. Now employed as Electronics Engineer in central govt department, posted at Chandigarh.",,,18 to 27,16 Jan 1978,,India,Chandigarh,Average,Slim,,,,,,Fair ,Fair,Self,BE B.Tech (Engineering),"35 yrs, 5ft 5in,<br />
					
					
					
					
													
						Sikh, 
						
					
						
						Punjabi ,<br />
																							
					
					
					
				
					
							BE B.Tech (Engineering), 				
					
						  	
					
					Government Employee, <br />
					 
					
					Chandigarh,
					 India",Occasionally,,Non Vegetarian,,Other School/ Graduation,,,Joint family both parents,Joint family both parents,,,,No,5ft 5in,5ft to 5ft 5in,,INR 1 lakh to 2 lakhs,,"
						15 Dec 2012",,No,,Never Married,Never Married,,Punjabi,Punjabi,,Government Employee,sandeep730,,Sikh,Sikh,,No,,,,,,,,Moderate,,,
"Always looking to improve in life.I believe in simplicity and honesty and come across as a straight forward person. Open minded, easy to accept new ideas and trends; but at the same time, I equally respect inherited family values.Looking for a girl who is educated, enthusiastic by nature.",,,,20 Oct 1978,,India,,Average,,,Brahmin,,,,Fair ,,Self,M.Tech,"35 yrs, 5ft 8in,<br />
					
					
													
						Brahmin,
					
					
													
						Hindu, 
						
					
						
						Bihari ,<br />
																							
					
					
					
				
					
							M.Tech, 				
					
						  	
					
					IT, <br />
					 
					
					Greater Noida,
					 India",,,,,,,,,,,,,No,5ft 8in,,,INR 15 lakhs to 20 lakhs,,"
						02 Sep 2011",,Do Not Know,,Never Married,,,Bihari,,,IT,gnom1383187,,Hindu,,,,,None,,,,,,,,72 Kgs,
